"ACCOUNTSOURCE","BILLINGADDRESS","BILLINGCITY","BILLINGCOUNTRY","BILLINGCOUNTRYCODE","BILLINGGEOCODEACCURACY","BILLINGLATITUDE","BILLINGLONGITUDE","BILLINGPOSTALCODE","BILLINGSTATE","BILLINGSTATECODE","BILLINGSTREET","BUSINESS_NAME__C","CITY_REGISTRATION__C","CITY_SCOPE_TEXT__C","CITY_SCOPE__C","COMMERCIAL_OWNER__C","CONTACT_FIRST_NAME__C","CONTACT_LAST_NAME__C","COUNTRY__C","CREATE_HUB_INVENTORIES__C","CREATE_PLATFORM_EVENT__C","CREATEDBYID","CREATEDDATE","CREDIT_LINE__C","CURRENCYISOCODE","DATE_DRIVEN_NUMBER__C","DEFAULT_DELIVERY_TIME_SETTING__C","DEFAULT_LEAD_TIME__C","DEFAULT_ORDER_CYCLE__C","DESCRIPTION","EMAIL__C","EXTERNAL_ID__C","FINANCE_CONTACT_EMAIL__C","FINANCE_CONTACT_FULL_NAME__C","FINANCE_CONTACT_PHONE__C","ID","INDUSTRY","INFORMATION__C","ISDELETED","ISPARTNER","IS_CONSIGNMENT_VENDOR__C","IS_SPOT_BUY_VENDOR__C","JOKR_CUSTOMER_CODE__C","JOKR_ENTITY__C","JIGSAW","JIGSAWCOMPANYID","LASTACTIVITYDATE","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","LOCATION_SCOPE__C","MAIN_PROCUREMENT_CONTACT__C","MASTERRECORDID","MINIMUM_ORDER_AMOUNT__C","MINIMUM_ORDER_CASES__C","MINIMUM_ORDER_UNITS__C","MINIMUM_ORDER_WEIGHT__C","NAME","NET_DAYS_NUMBER__C","NETSUITEID__C","NUMBEROFEMPLOYEES","NUMBER_OF_ACTIVE_LUMP_SUM_PROMOTIONS__C","NUMBER_OF_ACTIVE_MSA__C","NUMBER_OF_ACTIVE_SKU_PROMOTIONS__C","ORDER_CUTOFF_TIME__C","ORDER_ON_FRIDAYS_DEFAULT__C","ORDER_ON_MONDAYS_DEFAULT__C","ORDER_ON_SATURDAYS_DEFAULT__C","ORDER_ON_SUNDAYS_DEFAULT__C","ORDER_ON_THURSDAYS_DEFAULT__C","ORDER_ON_TUESDAYS_DEFAULT__C","ORDER_ON_WEDNESDAYS_DEFAULT__C","OWNERID","PO_FILE_FORMAT__C","PO_RECEPTION_METHOD__C","POS_NUMBERS__C","PARENTID","PARTNER_CODE__C","PAYMENT_TERMS__C","PHONE","PHONE__C","PHOTOURL","PLATFORM_URL__C","PORTAL_URL__C","POSITION_FUNCTION__C","PROCUREMENT_ORG_WIDE_EMAIL_ADDRESS__C","PURCHASE_ORDER_GENERATION_CONFIG__C","RECORDTYPEID","SAFETY_LEAD_TIME__C","SALUTATION__C","SECURE_PARAMETER__C","SHIPPINGADDRESS","SHIPPINGCITY","SHIPPINGCOUNTRY","SHIPPINGCOUNTRYCODE","SHIPPINGGEOCODEACCURACY","SHIPPINGLATITUDE","SHIPPINGLONGITUDE","SHIPPINGPOSTALCODE","SHIPPINGSTATE","SHIPPINGSTATECODE","SHIPPINGSTREET","SICDESC","SPOT_BUY_VENDOR__C","STATE_REGISTRATION__C","STATUS__C","SUPPLIER_PORTAL_URL__C","SYSTEMMODSTAMP","TAX_ID__C","TRANSFER_ORDER_SPLITTING_CONFIG__C","TYPE","WEBSITE"
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7Zr8IAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","10237","","","","/services/images/photo/001D400000p7Zr8IAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zr8&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","UNILEVER DE MEXICO S DE R 15CMF2","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7Zr9IAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","UNILEVER DE MEXICO S DE R 15CMF2","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","13040","","","","/services/images/photo/001D400000p7Zr9IAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zr9&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrAIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","47923","","","","/services/images/photo/001D400000p7ZrAIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrA&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrBIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","34434","","","","/services/images/photo/001D400000p7ZrBIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrB&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrCIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","14024","","","","/services/images/photo/001D400000p7ZrCIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrC&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","HERSHEY MEXICO SA DE CV 15TIF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrDIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","HERSHEY MEXICO SA DE CV 15TIF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","15380","","","","/services/images/photo/001D400000p7ZrDIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrD&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrEIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","37035","","","","/services/images/photo/001D400000p7ZrEIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrE&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrFIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","30724","","","","/services/images/photo/001D400000p7ZrFIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrF&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrGIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","43155","","","","/services/images/photo/001D400000p7ZrGIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrG&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","SWTS DIRECT S DE RL DE CV 15CMF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrHIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","SWTS DIRECT S DE RL DE CV 15CMF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","177110","","","","/services/images/photo/001D400000p7ZrHIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrH&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrIIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","40787","","","","/services/images/photo/001D400000p7ZrIIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrI&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrJIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","64166","","","","/services/images/photo/001D400000p7ZrJIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrJ&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrKIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","18043","","","","/services/images/photo/001D400000p7ZrKIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrK&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","REPRESENTACIONES NYJISA 15TIF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrLIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","REPRESENTACIONES NYJISA 15TIF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","15321","","","","/services/images/photo/001D400000p7ZrLIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrL&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","CINE Y BOTANAS GRUPO INDU 10TIJ","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrMIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","CINE Y BOTANAS GRUPO INDU 10TIJ","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","41313","","","","/services/images/photo/001D400000p7ZrMIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrM&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","RAGASA INDUSTRIAS 15TIF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrNIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","RAGASA INDUSTRIAS 15TIF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","16820","","","","/services/images/photo/001D400000p7ZrNIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrN&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrOIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","24997","","","","/services/images/photo/001D400000p7ZrOIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrO&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrPIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","57646","","","","/services/images/photo/001D400000p7ZrPIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrP&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrQIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","69313","","","","/services/images/photo/001D400000p7ZrQIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrQ&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","FRITURAS Y CONDIMENTOS SE 15GPE","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrRIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","FRITURAS Y CONDIMENTOS SE 15GPE","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","67381","","","","/services/images/photo/001D400000p7ZrRIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrR&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","ATYV Espiritualidad Terre 15GPE","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrSIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","ATYV Espiritualidad Terre 15GPE","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","67674","","","","/services/images/photo/001D400000p7ZrSIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrS&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","TECHSMART MAYOREO SA DE C 15CMF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrTIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","TECHSMART MAYOREO SA DE C 15CMF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","176386","","","","/services/images/photo/001D400000p7ZrTIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrT&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrUIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","60969","","","","/services/images/photo/001D400000p7ZrUIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrU&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","DDI BATTERIES MEXICO S DE 15TIF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrVIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","DDI BATTERIES MEXICO S DE 15TIF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","47651","","","","/services/images/photo/001D400000p7ZrVIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrV&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
